txn_id,ts,account,amount,channel
T02451,2024-04-27T11:39:00,A0057,9663.47,branch
T02452,2024-09-08T20:10:00,A0057,27045.59,branch
T02453,2024-07-11T20:43:00,A0224,40025.93,web
T02454,2024-11-10T16:47:00,A0106,13523.72,web
T02455,2024-11-15T18:01:00,A0559,23520.65,app
T02456,2024-03-27T13:25:00,A0511,5257.52,app
T02457,2024-10-13T13:31:00,A0083,40246.64,web
T02458,2024-07-13T16:44:00,A0624,11061.48,app
T02459,2024-05-20T16:32:00,A0149,31320.46,branch
T02460,2024-12-13T13:05:00,A0391,12595.94,atm
T02461,2024-11-25T17:37:00,A0752,19517.71,branch
T02462,2024-10-07T18:43:00,A0355,33569.42,branch
T02463,2024-12-06T20:47:00,A0497,16552.50,atm
T02464,2024-03-14T19:10:00,A0769,8184.15,app
T02465,2024-02-01T18:18:00,A0551,26787.06,atm
T02466,2024-06-25T18:30:00,A0502,10065.28,web
T02467,2024-11-28T15:07:00,A0743,38657.62,branch
T02468,2024-01-02T18:33:00,A0643,28626.99,atm
T02469,2024-06-24T18:00:00,A0531,27024.58,web
T02470,2024-01-06T10:10:00,A0438,18768.47,web
T02471,2024-02-06T09:06:00,A0637,23826.43,app
T02472,2024-03-09T09:12:00,A0269,36909.82,branch
T02473,2024-07-14T14:15:00,A0282,37361.76,branch
T02474,2024-08-28T19:57:00,A0563,14535.85,atm
T02475,2024-06-25T14:16:00,A0689,35309.42,branch
T02476,2024-08-14T09:57:00,A0225,29857.04,app
T02477,2024-04-28T14:41:00,A0718,3497.08,atm
T02478,2024-06-01T10:14:00,A0167,14706.60,atm
T02479,2024-07-27T09:53:00,A0032,3904.49,branch
T02480,2024-07-06T13:23:00,A0106,39714.66,branch
T02481,2024-05-06T19:52:00,A0558,26825.60,branch
T02482,2024-01-23T18:22:00,A0549,9215.30,atm
T02483,2024-01-13T10:42:00,A0214,13125.39,atm
T02484,2024-11-01T17:40:00,A0735,13446.53,app
T02485,2024-08-20T09:30:00,A0396,3591.30,branch
T02486,2024-12-12T16:50:00,A0607,32901.30,branch
T02487,2024-02-14T16:17:00,A0292,14340.36,web
T02488,2024-04-05T15:54:00,A0728,37650.92,app
T02489,2024-08-02T11:03:00,A0594,7575.58,web
T02490,2024-09-22T11:35:00,A0469,25496.84,app
T02491,2024-01-05T10:00:00,A0667,13884.99,web
T02492,2024-11-14T09:41:00,A0016,17389.06,web
T02493,2024-07-23T16:38:00,A0408,2174.44,web
T02494,2024-06-17T17:03:00,A0500,26295.78,branch
T02495,2024-04-05T16:45:00,A0091,24714.48,atm
T02496,2024-11-07T14:56:00,A0217,30375.03,web
T02497,2024-11-06T13:12:00,A0317,8574.15,branch
T02498,2024-09-21T19:42:00,A0512,3913.16,atm
T02499,2024-01-04T14:51:00,A0729,16309.60,app
T02500,2024-05-16T17:11:00,A0120,32205.71,web
T02501,2024-09-13T11:31:00,A0120,25342.50,branch
T02502,2024-05-03T16:09:00,A0169,16884.00,web
T02503,2024-03-24T17:44:00,A0251,27938.62,web
T02504,2024-03-25T10:24:00,A0071,6265.01,web
T02505,2024-04-03T18:26:00,A0505,26040.22,atm
T02506,2024-06-25T11:22:00,A0206,10232.23,app
T02507,2024-06-27T09:49:00,A0528,4701.44,web
T02508,2024-10-02T14:14:00,A0773,6807.01,branch
T02509,2024-03-26T16:49:00,A0200,21638.07,web
T02510,2024-03-11T10:21:00,A0509,28351.57,web
T02511,2024-05-02T10:14:00,A0080,38061.44,web
T02512,2024-10-16T20:26:00,A0361,23429.73,branch
T02513,2024-04-27T20:32:00,A0253,14499.25,app
T02514,2024-05-02T13:11:00,A0572,27146.25,app
T02515,2024-02-14T15:53:00,A0398,10098.74,app
T02516,2024-05-07T16:11:00,A0033,40516.19,app
T02517,2024-08-07T16:30:00,A0717,27559.67,branch
T02518,2024-03-27T17:56:00,A0113,28659.78,branch
T02519,2024-06-18T10:38:00,A0601,29010.39,branch
T02520,2024-09-18T17:44:00,A0775,14557.87,branch
T02521,2024-10-19T15:03:00,A0662,21505.34,web
T02522,2024-10-22T13:41:00,A0602,27574.38,atm
T02523,2024-04-04T19:32:00,A0788,31056.27,app
T02524,2024-07-03T16:33:00,A0184,28993.29,web
T02525,2024-11-05T15:19:00,A0756,27465.41,app
T02526,2024-08-23T20:38:00,A0424,40893.58,atm
T02527,2024-02-16T18:57:00,A0069,40579.99,atm
T02528,2024-11-09T10:53:00,A0283,2706.11,branch
T02529,2024-08-06T14:06:00,A0286,23003.90,branch
T02530,2024-03-19T19:12:00,A0323,5757.72,web
T02531,2024-10-11T20:32:00,A0053,6547.28,branch
T02532,2024-02-27T17:36:00,A0654,34053.79,branch
T02533,2024-11-18T09:43:00,A0731,31578.28,atm
T02534,2024-10-09T10:51:00,A0603,19628.63,branch
T02535,2024-03-27T17:57:00,A0180,20160.51,atm
T02536,2024-11-12T19:24:00,A0483,12729.84,branch
T02537,2024-07-23T10:01:00,A0688,37323.54,branch
T02538,2024-08-12T16:09:00,A0676,31802.36,app
T02539,2024-10-18T19:02:00,A0635,25357.82,branch
T02540,2024-02-24T10:37:00,A0025,28313.90,atm
T02541,2024-03-25T18:23:00,A0142,32528.39,app
T02542,2024-09-09T15:26:00,A0743,15523.08,atm
T02543,2024-10-14T20:36:00,A0093,36308.00,app
T02544,2024-03-18T10:59:00,A0277,41550.54,app
T02545,2024-09-18T11:28:00,A0651,12646.33,branch
T02546,2024-06-28T09:22:00,A0071,17079.64,app
T02547,2024-04-25T09:24:00,A0006,33004.32,branch
T02548,2024-05-25T14:27:00,A0127,7993.31,atm
T02549,2024-06-26T15:43:00,A0477,17920.79,web
T02550,2024-04-18T16:40:00,A0217,41596.42,atm
T02551,2024-01-08T17:18:00,A0071,33895.56,app
T02552,2024-02-08T18:46:00,A0736,41446.95,app
T02553,2024-01-19T09:56:00,A0161,23554.00,app
T02554,2024-10-14T15:01:00,A0416,20116.89,web
T02555,2024-06-07T16:26:00,A0357,27181.27,app
T02556,2024-03-18T20:04:00,A0172,14293.88,atm
T02557,2024-03-19T15:14:00,A0342,25041.79,atm
T02558,2024-02-14T10:08:00,A0252,33483.60,branch
T02559,2024-06-28T19:24:00,A0649,37197.19,web
T02560,2024-10-05T11:09:00,A0527,6545.13,atm
T02561,2024-07-22T09:11:00,A0364,21278.30,app
T02562,2024-07-10T16:21:00,A0059,4984.81,branch
T02563,2024-10-06T15:43:00,A0723,37701.04,branch
T02564,2024-11-22T10:20:00,A0152,35674.30,atm
T02565,2024-10-03T20:21:00,A0201,27586.79,atm
T02566,2024-10-28T14:21:00,A0119,19489.44,branch
T02567,2024-01-02T11:22:00,A0584,41572.05,web
T02568,2024-05-08T11:40:00,A0719,30277.40,atm
T02569,2024-10-23T09:29:00,A0246,31092.73,app
T02570,2024-04-04T20:56:00,A0321,23263.71,app
T02571,2024-05-21T13:16:00,A0411,16186.29,branch
T02572,2024-08-13T19:15:00,A0481,10133.98,branch
T02573,2024-12-25T19:47:00,A0188,26296.20,web
T02574,2024-02-24T18:36:00,A0023,5007.45,atm
T02575,2024-09-12T19:04:00,A0085,6728.61,branch
T02576,2024-07-07T09:32:00,A0575,24509.05,app
T02577,2024-02-15T15:25:00,A0024,23787.66,app
T02578,2024-11-28T16:06:00,A0529,35489.20,atm
T02579,2024-02-14T17:32:00,A0150,4080.32,atm
T02580,2024-11-25T14:46:00,A0478,16204.70,web
T02581,2024-08-16T15:39:00,A0588,9857.86,web
T02582,2024-01-25T16:45:00,A0226,19219.29,web
T02583,2024-12-26T14:37:00,A0344,30653.03,web
T02584,2024-04-15T18:43:00,A0087,37469.48,atm
T02585,2024-04-09T15:12:00,A0676,29865.71,atm
T02586,2024-05-08T13:00:00,A0284,41824.57,branch
T02587,2024-05-09T20:24:00,A0759,19150.30,atm
T02588,2024-09-23T13:33:00,A0706,41587.54,web
T02589,2024-09-14T14:16:00,A0039,31835.77,branch
T02590,2024-06-12T10:01:00,A0235,8858.18,web
T02591,2024-03-02T13:05:00,A0242,15857.66,app
T02592,2024-10-13T16:46:00,A0496,30014.37,app
T02593,2024-09-06T10:03:00,A0497,32829.82,web
T02594,2024-11-24T19:37:00,A0119,18739.31,branch
T02595,2024-06-18T17:58:00,A0695,833.63,app
T02596,2024-07-07T17:53:00,A0195,20119.30,branch
T02597,2024-12-05T09:24:00,A0353,26933.80,atm
T02598,2024-01-15T20:34:00,A0196,9265.98,atm
T02599,2024-10-25T19:01:00,A0424,21014.14,web
X00000,2024-04-04T01:01:00,A0013,683.47,app
X00001,2024-10-16T00:53:00,A0041,324.27,app
X00002,2024-12-07T03:50:00,A0041,363.37,app
X00003,2024-07-19T01:16:00,A0041,587.09,app
X00004,2024-12-26T00:19:00,A0058,536.63,app
X00005,2024-03-16T03:08:00,A0058,416.31,app
X00006,2024-10-10T02:19:00,A0013,568.90,app
X00007,2024-10-18T01:12:00,A0027,335.16,app
X00008,2024-06-18T00:08:00,A0066,632.47,app
X00009,2024-04-27T01:28:00,A0027,639.79,app
X00010,2024-11-21T02:11:00,A0058,542.49,app
X00011,2024-11-01T03:46:00,A0058,665.47,app
X00012,2024-08-22T00:48:00,A0041,561.85,app
X00013,2024-12-26T03:36:00,A0066,484.28,app
X00014,2024-06-23T02:24:00,A0013,451.85,app
X00015,2024-09-21T02:05:00,A0066,726.49,app
X00016,2024-07-06T00:43:00,A0041,679.83,app
X00017,2024-09-17T02:21:00,A0027,798.59,app
X00018,2024-05-11T00:26:00,A0058,697.87,app
X00019,2024-02-10T00:32:00,A0058,487.06,app
X00020,2024-09-18T02:28:00,A0013,767.97,app
X00021,2024-10-05T02:16:00,A0013,359.06,app
X00022,2024-10-16T01:06:00,A0066,328.58,app
X00023,2024-06-13T00:31:00,A0013,347.27,app
X00024,2024-09-24T01:46:00,A0013,680.40,app
X00025,2024-05-10T00:02:00,A0066,585.85,app
X00026,2024-06-20T02:37:00,A0058,522.81,app
X00027,2024-06-15T00:30:00,A0058,329.62,app
X00028,2024-04-28T02:55:00,A0013,368.71,app
X00029,2024-10-14T02:15:00,A0058,650.83,app
X00030,2024-11-15T00:46:00,A0013,482.14,app
X00031,2024-02-12T00:40:00,A0066,361.66,app
X00032,2024-12-27T02:56:00,A0013,493.52,app
X00033,2024-07-03T03:22:00,A0041,751.09,app
X00034,2024-08-08T01:38:00,A0041,560.14,app
X00035,2024-11-17T01:43:00,A0041,724.17,app
X00036,2024-02-14T03:26:00,A0013,317.58,app
X00037,2024-03-05T02:15:00,A0066,361.55,app
X00038,2024-09-25T03:36:00,A0041,605.30,app
X00039,2024-03-26T01:50:00,A0066,527.46,app
X00040,2024-02-20T00:39:00,A0041,619.05,app
X00041,2024-06-05T02:09:00,A0013,421.09,app
X00042,2024-02-16T01:35:00,A0027,359.49,app
X00043,2024-01-09T02:32:00,A0066,576.62,app
X00044,2024-11-15T02:03:00,A0013,691.88,app
X00045,2024-12-28T01:58:00,A0027,328.12,app
X00046,2024-09-26T00:04:00,A0041,604.99,app
X00047,2024-12-05T01:20:00,A0058,694.63,app
X00048,2024-04-07T00:38:00,A0066,344.57,app
X00049,2024-08-27T00:16:00,A0058,656.22,app
X00050,2024-05-20T02:41:00,A0058,621.33,app
X00051,2024-08-25T00:06:00,A0058,388.82,app
X00052,2024-10-28T01:52:00,A0013,462.11,app
X00053,2024-02-01T03:46:00,A0013,695.27,app
X00054,2024-07-08T01:24:00,A0027,521.89,app
X00055,2024-05-07T01:09:00,A0066,411.52,app
X00056,2024-06-12T02:42:00,A0027,743.28,app
X00057,2024-08-02T01:18:00,A0013,786.20,app
X00058,2024-06-24T02:43:00,A0027,374.45,app
X00059,2024-10-27T00:06:00,A0013,473.97,app
X00060,2024-02-28T00:57:00,A0041,565.57,app
X00061,2024-08-05T02:10:00,A0027,453.17,app
X00062,2024-10-14T01:43:00,A0041,573.83,app
X00063,2024-03-09T02:49:00,A0013,707.64,app
X00064,2024-05-24T00:31:00,A0058,673.21,app
X00065,2024-04-22T00:09:00,A0058,499.33,app
X00066,2024-05-06T02:37:00,A0013,742.79,app
X00067,2024-01-14T00:00:00,A0066,322.71,app
X00068,2024-11-13T01:18:00,A0027,773.28,app
X00069,2024-09-11T00:12:00,A0041,506.35,app
X00070,2024-08-15T02:29:00,A0041,617.59,app
X00071,2024-06-01T03:49:00,A0041,310.47,app
X00072,2024-02-24T02:49:00,A0013,473.97,app
X00073,2024-09-13T02:53:00,A0013,675.03,app
X00074,2024-03-24T02:40:00,A0013,637.98,app
X00075,2024-11-16T00:31:00,A0041,604.27,app
X00076,2024-11-21T01:28:00,A0027,598.89,app
X00077,2024-04-08T02:59:00,A0058,567.53,app
X00078,2024-01-10T01:04:00,A0013,518.22,app
X00079,2024-02-03T03:08:00,A0058,627.57,app
X00080,2024-10-09T03:48:00,A0066,459.11,app
X00081,2024-08-02T01:27:00,A0013,703.72,app
X00082,2024-11-27T01:22:00,A0027,359.74,app
X00083,2024-01-17T01:09:00,A0066,550.04,app
X00084,2024-02-13T01:07:00,A0058,366.38,app
X00085,2024-07-08T01:20:00,A0066,694.66,app
X00086,2024-12-05T01:37:00,A0058,666.57,app
X00087,2024-02-11T01:48:00,A0041,306.87,app
X00088,2024-05-25T03:50:00,A0027,612.12,app
X00089,2024-06-17T00:11:00,A0013,716.37,app
X00090,2024-05-01T01:33:00,A0013,377.46,app
X00091,2024-12-27T01:48:00,A0027,415.08,app
X00092,2024-01-06T01:18:00,A0027,669.30,app
X00093,2024-06-16T00:23:00,A0013,378.75,app
X00094,2024-11-26T00:42:00,A0027,661.65,app
X00095,2024-01-03T03:03:00,A0013,500.99,app
X00096,2024-10-14T03:26:00,A0058,555.58,app
X00097,2024-11-17T02:59:00,A0013,389.42,app
X00098,2024-05-28T03:34:00,A0013,718.18,app
X00099,2024-06-02T03:27:00,A0058,421.14,app
X00100,2024-07-23T00:46:00,A0066,643.68,app
X00101,2024-04-18T00:41:00,A0013,747.18,app
X00102,2024-06-23T02:38:00,A0013,383.80,app
X00103,2024-02-06T01:34:00,A0066,434.42,app
X00104,2024-08-12T00:11:00,A0027,719.30,app
X00105,2024-04-26T02:12:00,A0066,339.38,app
X00106,2024-05-04T01:01:00,A0041,654.36,app
X00107,2024-05-23T01:57:00,A0058,565.97,app
X00108,2024-05-16T02:43:00,A0027,408.72,app
X00109,2024-02-15T00:01:00,A0041,626.35,app
X00110,2024-11-03T01:31:00,A0013,390.20,app
X00111,2024-02-05T00:25:00,A0013,506.39,app
X00112,2024-08-27T02:10:00,A0013,491.43,app
X00113,2024-05-19T00:44:00,A0027,729.21,app
X00114,2024-01-14T00:54:00,A0066,415.03,app
X00115,2024-02-05T02:54:00,A0058,753.01,app
X00116,2024-11-28T00:56:00,A0041,325.42,app
X00117,2024-08-17T01:55:00,A0066,792.01,app
X00118,2024-02-22T01:27:00,A0013,343.92,app
X00119,2024-09-03T02:37:00,A0041,479.68,app
X00120,2024-05-02T00:46:00,A0013,690.08,app
X00121,2024-06-04T00:02:00,A0027,321.15,app
X00122,2024-06-16T02:42:00,A0041,538.67,app
X00123,2024-07-23T00:41:00,A0058,671.45,app
X00124,2024-02-19T01:38:00,A0013,461.08,app
X00125,2024-04-02T01:43:00,A0058,389.84,app
X00126,2024-10-17T01:22:00,A0066,426.15,app
X00127,2024-08-28T00:42:00,A0027,489.39,app
X00128,2024-04-03T01:17:00,A0027,753.65,app
X00129,2024-04-25T03:02:00,A0013,369.77,app
X00130,2024-05-07T02:32:00,A0058,465.97,app
X00131,2024-02-03T03:25:00,A0027,712.09,app
X00132,2024-01-24T02:55:00,A0058,639.15,app
X00133,2024-01-03T00:45:00,A0058,653.72,app
X00134,2024-05-21T00:44:00,A0058,671.48,app
X00135,2024-12-10T03:46:00,A0041,710.74,app
X00136,2024-07-04T01:34:00,A0066,470.52,app
X00137,2024-05-18T03:38:00,A0013,428.32,app
X00138,2024-07-07T01:04:00,A0013,553.03,app
X00139,2024-12-04T03:11:00,A0066,582.90,app
X00140,2024-05-01T03:58:00,A0013,789.53,app
X00141,2024-06-04T01:43:00,A0058,497.57,app
X00142,2024-07-23T01:46:00,A0041,536.51,app
X00143,2024-07-10T03:02:00,A0041,662.55,app
X00144,2024-11-11T03:18:00,A0041,333.98,app
X00145,2024-02-28T00:26:00,A0058,627.24,app
X00146,2024-12-16T03:14:00,A0066,442.67,app
X00147,2024-02-07T03:58:00,A0013,733.40,app
X00148,2024-10-11T02:04:00,A0027,305.31,app
X00149,2024-01-12T02:26:00,A0041,332.59,app
X00150,2024-09-28T01:09:00,A0066,475.07,app
X00151,2024-06-01T00:54:00,A0041,303.29,app
X00152,2024-05-13T03:47:00,A0013,622.17,app
X00153,2024-02-24T02:20:00,A0058,710.64,app
X00154,2024-12-21T03:57:00,A0041,722.38,app
X00155,2024-07-03T00:14:00,A0041,344.76,app
X00156,2024-03-09T01:05:00,A0013,480.74,app
X00157,2024-07-13T00:51:00,A0027,620.30,app
X00158,2024-04-12T01:21:00,A0027,626.55,app
X00159,2024-02-26T01:37:00,A0066,341.37,app
X00160,2024-03-01T02:54:00,A0013,361.85,app
X00161,2024-09-08T00:53:00,A0013,420.36,app
X00162,2024-02-23T00:11:00,A0013,743.70,app
X00163,2024-12-03T00:36:00,A0013,363.35,app
X00164,2024-09-27T03:28:00,A0041,440.35,app
X00165,2024-12-10T01:03:00,A0041,493.36,app
X00166,2024-07-07T03:33:00,A0058,365.51,app
X00167,2024-07-05T02:14:00,A0027,494.40,app
X00168,2024-12-18T02:49:00,A0041,491.69,app
X00169,2024-06-25T00:30:00,A0013,359.71,app
X00170,2024-05-10T01:12:00,A0041,486.96,app
X00171,2024-07-22T03:43:00,A0027,360.49,app
X00172,2024-01-23T00:34:00,A0058,655.89,app
X00173,2024-06-20T03:24:00,A0013,563.41,app
X00174,2024-10-14T01:55:00,A0066,319.77,app
X00175,2024-04-17T01:12:00,A0027,649.69,app
X00176,2024-05-08T02:03:00,A0027,559.53,app
X00177,2024-05-14T00:45:00,A0041,551.95,app
X00178,2024-07-06T03:37:00,A0058,563.82,app
X00179,2024-08-10T02:10:00,A0041,493.11,app
X00180,2024-06-13T03:23:00,A0041,550.15,app
X00181,2024-05-17T01:35:00,A0041,739.11,app
X00182,2024-07-14T00:47:00,A0066,552.35,app
X00183,2024-06-10T02:25:00,A0058,588.24,app
X00184,2024-07-14T01:33:00,A0058,453.91,app
X00185,2024-10-28T01:35:00,A0041,605.83,app
X00186,2024-09-16T02:57:00,A0066,698.33,app
X00187,2024-06-11T03:18:00,A0058,696.23,app
X00188,2024-09-18T01:26:00,A0041,438.84,app
X00189,2024-10-19T03:24:00,A0066,327.41,app
X00190,2024-02-19T03:23:00,A0027,793.16,app
X00191,2024-11-10T00:50:00,A0058,565.76,app
X00192,2024-08-21T00:35:00,A0041,549.60,app
X00193,2024-10-01T02:32:00,A0066,749.93,app
X00194,2024-05-15T03:51:00,A0027,630.38,app
X00195,2024-10-23T01:30:00,A0041,661.31,app
X00196,2024-11-10T00:11:00,A0027,393.25,app
X00197,2024-06-22T03:47:00,A0013,557.38,app
X00198,2024-05-24T01:28:00,A0066,627.65,app
X00199,2024-12-16T00:34:00,A0058,703.68,app
X00200,2024-08-08T01:32:00,A0013,490.11,app
X00201,2024-02-06T01:10:00,A0058,637.75,app
X00202,2024-09-13T03:10:00,A0058,386.92,app
X00203,2024-05-03T03:21:00,A0013,766.51,app
X00204,2024-01-15T02:17:00,A0027,721.85,app
X00205,2024-03-23T00:12:00,A0013,608.67,app
X00206,2024-03-21T02:22:00,A0066,753.76,app
X00207,2024-04-23T00:14:00,A0027,751.53,app
X00208,2024-12-18T03:09:00,A0013,310.69,app
X00209,2024-03-15T01:52:00,A0058,664.37,app
X00210,2024-06-28T01:40:00,A0013,487.73,app
X00211,2024-06-24T00:58:00,A0027,458.88,app
X00212,2024-06-13T02:39:00,A0058,510.92,app
X00213,2024-10-12T01:33:00,A0041,528.71,app
X00214,2024-06-04T02:20:00,A0027,644.00,app
X00215,2024-09-20T01:34:00,A0058,789.72,app
X00216,2024-06-28T00:26:00,A0066,792.14,app
X00217,2024-02-13T02:41:00,A0058,598.47,app
X00218,2024-06-08T03:22:00,A0027,459.77,app
X00219,2024-03-02T01:37:00,A0041,643.76,app
X00220,2024-06-23T03:59:00,A0041,360.42,app
X00221,2024-01-27T02:35:00,A0027,724.40,app
X00222,2024-03-08T02:05:00,A0013,420.56,app
X00223,2024-10-10T02:41:00,A0027,490.01,app
X00224,2024-08-23T02:53:00,A0058,752.87,app
X00225,2024-05-26T02:59:00,A0013,584.86,app
X00226,2024-01-02T01:10:00,A0066,437.13,app
X00227,2024-08-20T02:32:00,A0027,717.84,app
X00228,2024-03-17T00:44:00,A0013,455.25,app
X00229,2024-03-05T01:05:00,A0058,503.10,app
X00230,2024-06-27T03:12:00,A0013,657.16,app
X00231,2024-04-24T00:53:00,A0066,693.54,app
X00232,2024-06-01T03:43:00,A0041,397.94,app
X00233,2024-10-05T03:33:00,A0041,592.63,app
X00234,2024-09-02T01:03:00,A0013,624.66,app
X00235,2024-07-15T02:26:00,A0066,679.84,app
X00236,2024-08-17T02:30:00,A0066,559.08,app
X00237,2024-10-12T03:41:00,A0058,453.85,app
X00238,2024-12-17T00:18:00,A0027,788.91,app
X00239,2024-02-04T01:49:00,A0066,305.52,app
X00240,2024-11-16T03:38:00,A0027,776.23,app
X00241,2024-10-08T02:40:00,A0027,392.78,app
X00242,2024-01-07T02:02:00,A0027,377.57,app
X00243,2024-12-25T02:47:00,A0013,754.81,app
X00244,2024-06-03T01:35:00,A0041,634.87,app
X00245,2024-01-14T02:46:00,A0027,464.35,app
X00246,2024-01-22T01:24:00,A0041,311.83,app
X00247,2024-11-15T02:27:00,A0013,597.55,app
X00248,2024-01-10T00:26:00,A0013,307.10,app
X00249,2024-01-07T03:03:00,A0013,713.54,app
X00250,2024-01-19T00:20:00,A0027,472.98,app
X00251,2024-02-27T03:58:00,A0027,514.50,app
X00252,2024-07-04T01:12:00,A0058,351.52,app
X00253,2024-10-23T03:34:00,A0066,653.97,app
X00254,2024-10-06T01:44:00,A0041,715.86,app
X00255,2024-03-09T00:07:00,A0066,636.10,app
X00256,2024-11-10T01:25:00,A0027,647.62,app
X00257,2024-08-15T02:22:00,A0041,495.57,app
X00258,2024-03-26T01:48:00,A0027,522.23,app
X00259,2024-04-27T01:32:00,A0041,372.77,app
X00260,2024-11-17T02:13:00,A0041,402.24,app
X00261,2024-10-08T03:12:00,A0041,345.96,app
X00262,2024-11-04T01:43:00,A0041,306.23,app
X00263,2024-04-21T03:12:00,A0013,627.08,app
X00264,2024-01-14T02:16:00,A0041,476.99,app
X00265,2024-04-13T02:31:00,A0027,517.05,app
X00266,2024-04-04T02:37:00,A0066,567.48,app
X00267,2024-03-20T00:18:00,A0041,410.91,app
X00268,2024-10-16T01:39:00,A0027,397.90,app
X00269,2024-11-14T02:05:00,A0058,786.12,app
X00270,2024-04-17T03:07:00,A0058,327.95,app
X00271,2024-01-27T01:34:00,A0027,385.65,app
X00272,2024-08-10T01:03:00,A0058,356.92,app
X00273,2024-11-25T02:45:00,A0041,389.51,app
X00274,2024-09-05T03:07:00,A0058,666.60,app
X00275,2024-04-13T00:31:00,A0058,561.23,app
X00276,2024-10-08T01:27:00,A0027,747.46,app
X00277,2024-01-06T03:43:00,A0027,740.19,app
X00278,2024-08-04T00:21:00,A0058,695.75,app
X00279,2024-09-02T02:12:00,A0013,786.89,app
X00280,2024-05-24T01:54:00,A0027,443.24,app
X00281,2024-08-09T00:46:00,A0066,368.32,app
X00282,2024-07-11T00:12:00,A0058,696.82,app
X00283,2024-10-20T03:08:00,A0066,413.87,app
X00284,2024-03-22T00:57:00,A0058,370.31,app
X00285,2024-06-08T01:23:00,A0058,736.87,app
X00286,2024-02-28T00:30:00,A0041,755.67,app
X00287,2024-01-28T01:31:00,A0066,480.50,app
X00288,2024-02-11T00:12:00,A0041,532.38,app
X00289,2024-04-27T02:59:00,A0013,794.81,app
X00290,2024-08-27T01:54:00,A0066,666.08,app
X00291,2024-01-12T03:33:00,A0013,321.11,app
X00292,2024-07-16T01:58:00,A0066,689.04,app
X00293,2024-11-02T03:58:00,A0058,678.99,app
X00294,2024-12-27T03:46:00,A0013,581.60,app
X00295,2024-09-27T00:49:00,A0013,601.60,app
X00296,2024-09-03T02:34:00,A0058,733.65,app
X00297,2024-06-28T01:43:00,A0013,777.45,app
X00298,2024-05-09T00:32:00,A0027,309.32,app
X00299,2024-11-27T03:37:00,A0058,498.62,app
X00300,2024-03-17T01:37:00,A0066,797.49,app
X00301,2024-03-02T00:46:00,A0013,652.92,app
X00302,2024-04-06T02:11:00,A0013,428.18,app
X00303,2024-11-19T00:01:00,A0041,671.95,app
X00304,2024-01-05T01:17:00,A0041,370.85,app
X00305,2024-05-07T00:51:00,A0013,466.54,app
X00306,2024-11-26T02:36:00,A0013,748.56,app
X00307,2024-11-24T00:47:00,A0013,649.72,app
X00308,2024-11-24T01:23:00,A0013,476.32,app
X00309,2024-05-24T02:44:00,A0027,391.55,app
X00310,2024-03-13T02:45:00,A0066,519.99,app
X00311,2024-07-04T02:01:00,A0058,769.02,app
X00312,2024-07-05T00:04:00,A0013,348.07,app
X00313,2024-04-20T03:55:00,A0066,476.19,app
X00314,2024-11-14T02:52:00,A0013,626.95,app
X00315,2024-02-25T00:10:00,A0058,584.00,app
X00316,2024-11-13T00:10:00,A0066,611.73,app
X00317,2024-01-15T03:00:00,A0058,579.33,app
X00318,2024-09-12T02:18:00,A0013,352.21,app
X00319,2024-06-11T03:34:00,A0041,641.14,app
X00320,2024-08-28T01:24:00,A0058,412.59,app
X00321,2024-02-10T02:54:00,A0058,676.21,app
X00322,2024-03-27T01:32:00,A0066,609.71,app
X00323,2024-11-23T01:11:00,A0027,783.47,app
X00324,2024-12-26T03:14:00,A0058,634.11,app
X00325,2024-01-12T00:25:00,A0027,325.19,app
X00326,2024-02-01T00:22:00,A0027,485.63,app
X00327,2024-10-15T02:02:00,A0027,579.77,app
X00328,2024-07-07T02:19:00,A0041,323.21,app
X00329,2024-05-14T03:06:00,A0066,672.82,app
X00330,2024-06-26T01:02:00,A0013,503.08,app
X00331,2024-04-14T01:56:00,A0027,422.26,app
X00332,2024-02-25T02:55:00,A0041,550.18,app
X00333,2024-06-16T02:16:00,A0041,665.01,app
X00334,2024-03-16T03:27:00,A0066,672.55,app
X00335,2024-09-20T00:06:00,A0013,527.54,app
X00336,2024-10-27T02:42:00,A0058,725.60,app
X00337,2024-12-03T02:56:00,A0041,695.48,app
X00338,2024-07-01T03:55:00,A0058,479.67,app
X00339,2024-05-02T00:54:00,A0013,700.17,app
